"","spe","dens","Sc","Cc","chla","chlb","chlc","chlca","Spro","Hpro","H13C","H15N","S13C","S15N","HCN","SCN","SST","SST_sd","light","light_sd","partition"
"24","C. microphthalma",0.00133654353734621,564935.064935065,17922.0779220779,5.04120173160173,0.179801731601732,1.42692467532468,0.283052484565283,79.2304409227756,245.342068033401,-16.227,4.181,-16.483,3.897,9.35933863839515,9.38698193798563,21.37372881,0.778337969,19.68947976,3.481554209,"3"
"25","C. microphthalma",0.00135188800237125,370329.67032967,30769.2307692308,3.70539706959707,0.514868864468865,0.89307326007326,0.241019583947146,72.6984527389253,224.705791785171,-16.698,5.101,-15.556,4.715,7.67592505636403,7.62627295772932,21.37372881,0.778337969,26.51688468,2.57150626,"3"
"26","C. microphthalma",0.00136844674372957,329850.746268657,38507.4626865672,3.08394179104478,0.284068656716418,0.853393532338309,0.27672167315752,53.2855497377629,214.005171950877,-16.879,4.731,-16.742,4.14,9.90326391024814,8.8742925638406,21.37372881,0.778337969,19.68947976,3.481554209,"3"
"27","C. microphthalma",0.00163558868260985,564000.000000001,34400,4.11800767676768,0.737324848484849,0.970841616161617,0.23575517394947,65.565113540067,270.544055758385,-16.515,5.119,-16.987,3.6,10.7748752969313,9.1027836104844,21.37372881,0.778337969,19.68947976,3.481554209,"3"
"28","C. microphthalma",0.0014858042375548,377049.180327869,20000,3.53229836065574,0.701850819672132,0.829899453551914,0.234946023471769,51.9811767789504,218.148978531205,-16.721,4.552,-16.375,4.994,8.76623365368666,10.2057268167199,21.37372881,0.778337969,19.68947976,3.481554209,"3"
"29","C. microphthalma",0.00336099082742427,415887.85046729,63738.3177570093,2.95196853582554,0.787547040498442,0.748959813084112,0.253715378058614,36.0101728580155,140.683257056075,-16.452,2.747,-16.225,4.203,7.26939255471111,9.03926861291525,21.37372881,0.778337969,19.68947976,3.481554209,"1"
"30","C. microphthalma",0.00150705997084582,384615.384615385,32000,4.69189641025642,1.04329333333333,1.0704317948718,0.228144805697723,46.8200088564652,209.292430304489,-16.487,5.185,-16.817,4.449,9.09663433405769,8.10692306981203,28.61901639,0.356364537,22.1440168,3.455177367,"3"
"31","C. microphthalma",0.00105202834399468,469811.320754717,44905.6603773585,3.72053522012579,0.59388176100629,1.00217672955975,0.269363591597949,49.8557754466731,177.947051893111,-15.322,4.936,-15.146,4.652,8.61742923635187,8.09137146416829,28.61901639,0.356364537,22.1440168,3.455177367,"3"
"32","C. microphthalma",0.00107286320927822,593548.387096773,46451.6129032257,4.42820268817203,0.297178494623655,1.20189193548387,0.271417552474322,62.1101283460462,268.697608927704,-14.808,5.51,-14.218,4.564,8.94778617266025,8.01971215783518,28.61901639,0.356364537,22.1440168,3.455177367,"3"
"33","C. microphthalma",0.00159996607885992,357200,39600,2.87182733333333,0.258785333333333,0.60289,0.20993253772685,41.6393264273298,130.88189614448,-14.819,5.818,-14.674,4.651,8.79933655327711,8.54004990579785,28.61901639,0.356364537,22.1440168,3.455177367,"1"
"34","C. microphthalma",0.00194456319321275,713114.754098361,80327.8688524591,1.93849672131148,0.266895081967214,0.683114207650274,0.352393790580217,53.9997083228568,157.975749766966,-17.772,2.917,-17.308,4.24,10.2168109641364,8.832763362977,28.61901639,0.356364537,22.1440168,3.455177367,"3"
"35","I. palifera",0.00151559832127074,208823.529411765,8529.41176470588,1.86020049019608,0.267952941176471,0.577168137254902,0.310272005784744,65.7863459682211,160.704791736829,-14.161,3.265,-14.399,3.218,7.4632285585338,6.95702005730659,28.34967213,1.07605602,44.06271592,4.294457341,"1"
"36","I. palifera",0.00164948805395499,184057.971014493,12753.6231884058,1.28560628019324,0.145792270531401,0.480702898550725,0.37391144237291,48.4885629906534,145.753623050854,-11.647,2.647,-12.203,2.141,11.4090909090909,7.96317280453258,28.34967213,1.07605602,44.06271592,4.294457341,"1"
"37","I. palifera",0.00147152629272823,206060.606060606,20909.0909090909,1.16957323232323,0.00840959595959591,0.409383333333333,0.350027960643505,55.6964165448819,206.626272820384,-12.73,3.863,-13.417,2.66,7.02534471235038,6.84173669467787,28.34967213,1.07605602,44.06271592,4.294457341,"1"
"38","I. palifera",0.00153879348208979,232203.389830508,23389.8305084746,2.26202711864407,0.743712429378531,0.42204406779661,0.18657781081316,48.8886269468408,147.273186102524,-14.322,3.095,-14.969,2.473,10.6365015147173,8.52647975077882,28.34967213,1.07605602,44.06271592,4.294457341,"1"
"39","I. palifera",0.00148518322187434,214035.087719298,31228.0701754386,1.6958134502924,0.727384210526316,0.405369005847954,0.23904103707755,55.0564782979026,170.49938195514,-12.683,3.513,-12.662,2.208,7.85559281103237,7.77329624478442,28.34967213,1.07605602,44.06271592,4.294457341,"1"
"40","I. palifera",0.00147942376195907,229230.769230769,32000,1.51263641025641,0.148020512820513,0.515314358974359,0.340672983593597,51.2521071969934,211.783070295686,-11.905,2.946,-11.968,2.195,12.6692429581399,9.55628058727569,28.34967213,1.07605602,44.06271592,4.294457341,"1"
"41","I. palifera",0.00154557950931999,299999.999999999,14516.129032258,1.9876505376344,0.0449548387096772,0.639437634408601,0.321705260709272,50.8805333431362,148.609660123064,-14.322,3.825,-14.612,3.377,7.96768023517818,15.2596685082873,28.34967213,1.07605602,19.06912032,4.17121641,"1"
"42","I. palifera",0.00105895099045525,231250,38250,1.41371375,0.265135,0.41490625,0.293486747228709,51.7258966812386,127.941345117731,-14.505,4.456,-14.076,4.043,10.5581360451053,12.395793499044,28.34967213,1.07605602,19.06912032,4.17121641,"1"
"43","I. palifera",0.00181388809847772,201470.588235294,23235.2941176471,2.58183676470588,0.515219607843137,0.651280882352941,0.252254864155648,43.4476559252909,133.921628417108,-13.956,4.436,-14.559,3.436,8.71626583656577,9.07448494453249,28.34967213,1.07605602,19.06912032,4.17121641,"1"
"44","I. palifera",0.00146680259823483,182142.857142857,41071.4285714286,2.77953095238096,0.942175000000001,0.466114285714286,0.167695303164374,39.9204481263316,100.832358584916,-14.609,4.445,-14.991,3.355,8.44345001588337,8.14947683109118,28.34967213,1.07605602,19.06912032,4.17121641,"1"
"45","I. palifera",0.00199894923717086,249090.909090909,8727.27272727274,2.86460121212122,0.867243636363638,0.733760000000002,0.256147346756395,54.6091162989421,95.0591138925628,-13.842,3.756,-14.536,3.511,9.16977900164768,8.52713178294574,28.34967213,1.07605602,19.06912032,4.17121641,"1"
"46","I. palifera",0.00169379049690952,204225.352112676,28450.7042253521,2.90234507042254,0.747775586854461,0.681705633802817,0.23488097288982,57.4582925272571,154.787005789414,-14.04,4.735,-14.747,3.497,9.07056533649871,7.85774058577406,28.34967213,1.07605602,19.06912032,4.17121641,"1"
"47","I. palifera",0.00148514376398702,329508.196721311,8524.59016393441,2.52902131147541,0.0959442622950819,0.796283606557376,0.314858401131002,52.2108765945936,189.313610350004,-17.06,4.06,-17.671,1.914,6.53054913182153,7.59644322845417,25.10322581,0.186429381,10.86563051,3.228583778,"1"
"48","I. palifera",0.00161797260467203,415555.555555555,22222.2222222222,4.06221185185185,0.181412592592593,1.23759703703704,0.304660879878249,78.61229024395,270.382030601014,-15.58,3.105,-16.424,2.305,7.86623990610215,7.72987721691678,25.10322581,0.186429381,10.86563051,3.228583778,"3"
"49","I. palifera",0.0015782783804252,419672.131147541,30163.9344262295,3.8679,0.0569316939890711,1.19595683060109,0.309200556012589,61.2542334196408,306.150576028214,-16.798,2.942,-17.877,3.064,7.38348477743689,7.6803840877915,25.10322581,0.186429381,10.86563051,3.228583778,"3"
"50","I. palifera",0.00147339584497542,340909.090909091,26363.6363636364,4.35557424242424,0.156368181818182,1.26830151515152,0.291190425087462,132.612271817748,224.113431529393,-15.019,3.091,-16.508,2.907,7.01777555031176,7.01783439490446,25.10322581,0.186429381,10.86563051,3.228583778,"3"
"51","I. palifera",0.00170820762492159,521739.130434783,17826.0869565218,4.36300579710146,0.675659420289856,1.40422028985507,0.321846991536881,102.763389904825,222.172162629273,-14.936,3.186,-16.429,3.763,9.60796593844227,6.76687116564417,25.10322581,0.186429381,10.86563051,3.228583778,"3"
"52","I. palifera",0.00139341881995046,426666.666666666,29777.7777777777,3.74475185185185,0.714166666666666,1.07774444444444,0.287801298211917,65.2830914101196,163.90923856143,-16.206,3.422,-17.287,2.852,6.86905647975014,6.91270860077022,25.10322581,0.186429381,8.22187065,2.703807284,"1"
"53","I. palifera",0.00159238720993355,388888.888888889,44444.4444444444,3.85999333333333,1.0836962962963,1.06249851851852,0.27525915895844,74.9805713120045,239.973549756061,-12.817,2.399,-14.117,3.332,10.98952919454,7.11479591836735,25.10322581,0.186429381,23.55455652,5.33163119,"3"
"54","I. palifera",0.00145399588378678,360655.737704918,41967.213114754,3.22933060109289,0.775403825136611,0.818180874316939,0.253359279486605,70.7707631991923,154.591583584672,-16.95,2.764,-18.149,3.102,6.33670540950127,6.82808398950131,25.10322581,0.186429381,23.55455652,5.33163119,"1"
"55","I. palifera",0.00173543771620481,247368.421052631,94473.6842105262,3.04086096491228,0.660768859649122,0.873241666666665,0.287169218436088,79.4973154403679,231.6667299115,-13.467,3.155,-13.824,3.506,8.10844477825733,7.28474114441417,25.10322581,0.186429381,23.55455652,5.33163119,"3"
"56","I. palifera",0.001537259580492,334848.484848485,56969.696969697,4.0561191919192,0.580167171717173,1.05565757575758,0.260262957227862,63.3145240669564,250.46303189521,-12.891,3.578,-14.045,3.336,8.02013248922621,6.97587131367292,25.10322581,0.186429381,23.55455652,5.33163119,"3"
"57","I. palifera",0.00149663186573858,426000,50400,4.1862594047619,1.08452511904762,0.903496547619047,0.215824310025153,67.0122269358755,207.355553022783,-13.8,3.214,-14.417,3.11,7.65302468454519,7.73668639053254,25.10322581,0.186429381,23.55455652,5.33163119,"1"
"58","I. palifera",0.00156495880725258,365573.770491804,37704.9180327869,3.8511349726776,0.374613114754099,1.05856775956284,0.274871633186839,82.2578653026581,232.741219501834,-13.373,3.111,-14.323,2.432,7.70630467058197,7.62737127371274,25.10322581,0.186429381,23.55455652,5.33163119,"3"
"59","P. speciosa",0.00138777737393169,257971.014492754,36521.7391304348,3.25224154589372,0.420096618357488,0.792357487922705,0.243634267855392,60.1169017326029,161.423455465985,-17.02,0.019,-16.781,2.492,6.98125708084936,7.33570860757856,25.10322581,0.186429381,23.55455652,5.33163119,"1"
"61","P. speciosa",0.00154173681457299,179574.468085107,33191.4893617022,2.34356453900709,0.0852765957446811,0.677133333333334,0.288933085504109,54.2154804553638,107.487343289208,-18.483,2.676,-18.238,2.993,8.10362909534732,7.54526731467946,25.10322581,0.186429381,23.55455652,5.33163119,"1"
"62","P. speciosa",0.00138303594097959,385074.626865672,35223.8805970149,3.2584447761194,0.0957358208955225,0.916023880597015,0.281123033697057,99.8189268562338,166.664174497206,-17.312,1.544,-17.141,3.219,7.24965061775728,7.53386941150686,25.10322581,0.186429381,23.55455652,5.33163119,"3"
"63","P. speciosa",0.0017673347145283,370370.37037037,37037.037037037,4.60499938271605,1.30755802469136,0.906724074074074,0.196899933901681,66.3917380213929,127.632108544164,-17.71,0.209,-17.754,3.153,7.3993084498527,7.3234224868217,25.10322581,0.186429381,23.55455652,5.33163119,"1"
"64","P. speciosa",0.00216115712387952,249473.684210526,50877.1929824562,1.96428479532164,0,0.671940935672515,0.342079181833961,60.3721671676627,132.653021154887,-18.565,0.415,-17.757,3.979,7.3092669724351,7.6196823403029,25.10322581,0.186429381,8.22187065,2.703807284,"1"
"66","P. speciosa",0.00186618793018123,372463.768115942,49275.3623188406,2.71569130434782,0.0178434782608698,0.836042028985507,0.30785606141869,76.1100024071553,218.177044137355,-16.935,0.122,-17.457,3.94,7.69206153148586,7.62992606760386,25.10322581,0.186429381,8.22187065,2.703807284,"3"
"67","P. speciosa",0.00204250865673897,381250,43750,2.797465625,0,0.888357291666666,0.317557893733428,79.5526572647267,222.840275958625,-17.692,-1.782,-16.929,3.853,7.18031441705258,7.74755118595221,25.10322581,0.186429381,8.22187065,2.703807284,"3"
"68","P. speciosa",0.00150966224846265,398360.655737705,40000,3.19725628415301,0,1.03514262295082,0.323759664835577,76.4955899680588,175.01549183148,-18.502,-0.918,-17.58,3.715,7.59643055203093,7.58531374017061,25.10322581,0.186429381,8.22187065,2.703807284,"3"
"69","P. speciosa",0.00160090977399664,330136.98630137,44109.5890410959,2.2191100456621,0,0.732680821917808,0.330168764433313,63.5319754256904,179.181992621147,-18.412,-5.024,-16.981,4.265,6.56246811301351,7.62660670853967,25.10322581,0.186429381,8.22187065,2.703807284,"3"
"70","P. speciosa",0.00200495963987169,233090.909090909,25090.9090909091,2.58893333333334,1.19670060606061,0.363032727272728,0.140224826417338,62.0226304271544,157.775306440708,-18.584,1.102,-16.398,3.041,7.10969203921241,7.70277678672298,28.34967213,1.07605602,38.28045074,4.483253768,"1"
"71","P. speciosa",0.00130609527216117,365625,34375,2.25830885416667,0.309816145833333,0.6364359375,0.281819706071537,68.7369400138037,180.908469064411,-16.741,-1.669,-15.743,2.531,6.71643747037743,7.93997887081384,28.34967213,1.07605602,44.06271592,4.294457341,"1"
"72","P. speciosa",0.00140631012569931,233015.873015873,25079.3650793651,4.0131962962963,0.609246560846561,1.09827883597884,0.273666861746189,50.0102479663704,228.706560800828,-19.136,-3.654,-16.253,2.601,6.79738294978394,8.29927639090152,28.34967213,1.07605602,44.06271592,4.294457341,"1"
"73","P. speciosa",0.001191787341844,274242.424242424,24848.4848484848,2.53881818181818,0.349974747474747,0.558545454545454,0.220002148458481,60.3611563303344,202.063777986842,-16.74,-0.233,-15.361,2.408,7.95995326475689,8.89096694654195,28.34967213,1.07605602,44.06271592,4.294457341,"1"
"74","P. speciosa",0.000999274322452657,289552.23880597,47164.1791044776,1.88830447761194,0,0.619880597014925,0.328273646736708,52.56851489191,217.257345320253,-16.666,0.862,-16.512,2.814,9.06833495136556,7.45030676453388,28.34967213,1.07605602,44.06271592,4.294457341,"1"
"75","P. speciosa",0.00137659738552267,383950.617283951,25185.1851851852,1.1341164021164,0,0.432990005878895,0.381786212659372,86.3251832719046,161.001717745807,-18.373,2.171,-16.966,5.271,8.18482991012126,7.94579081657031,21.37372881,0.778337969,19.68947976,3.481554209,"3"
"76","P. speciosa",0.0012370165375793,429523.80952381,33714.2857142857,2.21598603174603,0,0.801372063492064,0.361632272050308,73.7852120078701,220.528635344832,-17.857,-0.611,-17.058,4.579,7.95509780356846,8.54568554651935,21.87770492,1.255479183,19.6115858,2.265553252,"3"
"77","P. speciosa",0.00183507930154593,279661.016949152,23050.8474576271,5.50639209039548,0,1.89177853107345,0.34356044757023,64.1517831024784,154.10693782999,-22.672,-1.878,-20.303,4.188,6.5533548066358,7.42208324270578,21.87770492,1.255479183,19.6115858,2.265553252,"3"
